picture_link,is_clear,secret
data_prepared/dog225.jpg,0,PNBBUGRyTeloEKgWNvbLmxixgOwuUQxmLfaBJKzWyaVWWKMTzSUtjyWBHMVKbLFpejMaSXnAiZQzRvdPlTcnwFRlfTNdbtZXxrPsedOrkdPVDcyoANhYpOAvisSLIOauQwMTAUtkhNhrWYcRHhmpgDWuwAiWcRhsVJTXcuylADKXPrgyJaDDIsxtiEVFHruDdKuCGiXW
data_prepared/dog3430.jpg,0,RYfbbxipKpevFrjrVUcFwWxUdKylEizUFBanjAVltJkfrBsdjUyRQYzwQpgaeuaiYDwYhHdxQFrGLzqDQNpeLmWktpNVutKrPNHGZyQTUFRBonigRSEmqwnAeEoWaKNBbIRBnBYLpvKyOouvVlbgdHJgfcTJnBrDulPHlmSylHXxrtRsTbXWcpRedCjpRuGacHgGnaLj
data_prepared/cat3423.jpg,1,
data_prepared/dog1835.jpg,1,
data_prepared/dog563.jpg,0,zHDpJkcjPWMuHOkiYHpesPjQhyispvtjngtdFDbKmwwQMPLJMiIICWgAOlWJEZgmBnmxziogDwZJSizBOCFYBSwchgSQdBAHUWplGlvMaIAnpKDiJaZSoacYnjmPuSaNrXeAmCgXaaZmlQnWfcYUQnedjWrNmMddBngiVnBQsGVEthkcXKuZKMGaiNaxPiIZaCmFSWFr
data_prepared/dog470.jpg,0,jIyDzdRgEVfdEfbkQpzEzLqAyTIOzRMtXwRWvtsejMFXgelHUvDrKTZApmktAbixOvnMhDiCuyYMjVmlFoemyfFJcRbVpIdIwQFpSelYawZzdzVWBniVGNYLujQNPYzPoVCicJnaCIleMDxhiFEnZfEZXUXESUeqECsldEgpQQZiPWqHVUbBxWGYcblVjTszqsjwucsN
data_prepared/cat3068.jpg,1,
data_prepared/dog755.jpg,0,mHZxiuwbmUljiFAJISlHxUmbRixQxXtYblibFDIFgQyYOBoxKTMYIzgJwnooCXyMSryJmNlubhuorEdjRkVookeNcoyERInrIvcmjmTRQYUIJYHPgiSuhaWOtOmqYwwZjENilGjjcMtJXNMWrsBIfVrvoGBXQAGxxCNXfPJdALAuyWNwmVMBjQyKzKYXRUCAfiLDuziG
data_prepared/cat2968.jpg,1,
data_prepared/cat232.jpg,1,
data_prepared/cat551.jpg,1,
data_prepared/cat3004.jpg,1,
data_prepared/dog3043.jpg,0,oLnBeIwSjtKPzlamXjLWeEzQVoRCCqdNEjLdVYyTwsyODVTrlnGyRtXJbOAGEdSyDGNkQiEqutueMStbKIzZtbnApvNMEfbzxfqEVkGnLxNBtlIJVxfNFLrmfBMKliyrDPiSnLIrPDfsvsiJIXxKnNDovbjpAkEcVazVdOEKHUIMOnJSqGUGgEHwZCiQsehVFcEJcFaN
data_prepared/cat958.jpg,1,
data_prepared/dog3784.jpg,0,AxiteSZitcXtGyJNlrOixJuVrBjEspzZKpqdxuZYeVgKRbEFHRhivysGFxTcUoOyERcPPdAgsJPgDltibvvSNxnyjmbRgOdoAzkNQReDYAdyhmvkQPLlPDlSVWzCZoksBGWbwuKtwaCcqlxfLFFfwuoSWPyKmqYrKRkNdGXFlQCnWMkNvIRMEpOYUutmWxUGFACUqrMP
data_prepared/cat636.jpg,1,
data_prepared/cat401.jpg,1,
data_prepared/dog1950.jpg,1,
data_prepared/dog3096.jpg,0,PbpYezJByKyXdLNQSBjvdygJYXckVCynRXgfViTCDhhXMTAzwuTQJaybDwrjZOWFVoCYnoIrBONazmpCQnXyVRcfiTNXdVWGWUVYiUOpixAFcjEmMORwflIzlhmDXvRZjnAbhwMkOHXpwGipQwWyczrpKirVVOLSfpGFsVByyAyWckYUCXbPIDRfBSSCuQZwmnONdHhx
data_prepared/dog2065.jpg,1,
data_prepared/dog3506.jpg,0,VDNtEHtnSplIaXNVxNYvuUKAfRiWmAQlNRyXiNhGwpdmNjPaBxfGNmZcFZaFkudzUXGueuDmJSMlqAfGdBbDMshqmQCgXkkPaTcClKkzffGhBaddTSXgZdHBBrvWjKZnUoaOzwfzGIdddpnGTbRHkIcCRzVCgibAuXXnCtfbvEEfsFyvdnBcmYhXYzSOndHyyroFhVMp
data_prepared/dog1493.jpg,1,
data_prepared/dog3526.jpg,0,zXQWiRFnoUnkiYcDYDqhBGdYMWOKPwALvGGCgwbmCNPDtxtJQdFfuBkRleByZjLltDSxfCUGeeaIBKEmwcxpMDNhHrovvjCteVBhsgKwklMZQdbYIGyoZsyGtSPnEZSxAezolqBrykusvZWAtiyhtyRMtudUcgmxUaQlMUxIhwDrPkCQFmMDOEFlOLxwaccRZhItvFGy
data_prepared/cat723.jpg,1,
data_prepared/dog2079.jpg,0,RwcPSrZAFghrAWxjilKIiOOJAymuFLGsLFucpdORhAASWdWgHyUcJFlHJdTxlDtxlzYaSJDRVFUIXZrLoVoVDhGhszsQamsnpViWGRyrCPikdMLYwomRKzmQAMgpsHqOmhhhxynFtGLtlCSznjmHFjEzQbSOBtxjjPAcStvaYiamDUNyfhuLnhrDkWzidzxeSxOPBjAH
data_prepared/dog3048.jpg,0,afjmlGlcTlNdbhSXdXoTuuEEpmaElsGYEzFKWJDqeNMJeqEBANpIzqHUjLsGDtMRMGlxHfkcKRXbSREOBpCeWmzfBAjUptXoecmfarIgycAFdApgvmveacLxPuyOgZBfiWiJHPNaYaIKtnlwsKBsnLClcrDoWVCBPvDhwgQlJFbVnCDrhJThuuDzMIRKQvQKBWUUSDVF
data_prepared/dog1333.jpg,1,
data_prepared/cat1239.jpg,1,
data_prepared/cat441.jpg,1,
data_prepared/dog1649.jpg,1,
data_prepared/cat3606.jpg,1,
data_prepared/dog1761.jpg,1,
data_prepared/dog1227.jpg,1,
data_prepared/dog2297.jpg,0,DLYefESxmznRisRFAGVkiaSKCZXBArGlZFYttaLXvmBxweJuVJIsgXivNKMKPORFgFVWosrrptHqEHoeUgRAvwGOPxOzRiVGGimVcjnwLbaAbfEXJWMSWnBGZLhAimQdxZpLkfxXiSyDhxWKFAzqnVOyQndhqgEidDSmooGObNenYEKBBKRzjyKeoTGMMXRxdNodKlyu
data_prepared/dog3578.jpg,0,BzueICipNkvEmRmEfQAVAunjzcpEFiNcBLSrkiyvKaTVRuRQfrbuESkKHDUDwtwFUFFQMaZNNxZMmQZNIWoavFSUoFZuZbRVJpHOoXeIHwwBCuMYtXAepBgxQBjKdRBDpXtkXYsDCCPJCIiuorGMPDwEoTuEnMrzvUvaDOPkLjduvzzwJmYKzeSwFPnpzdKkzSQegMcw
data_prepared/cat374.jpg,1,
data_prepared/dog1659.jpg,1,
data_prepared/dog3270.jpg,0,XpNFqjaDctwPUNooXXqDuAPWgFzeYrOhEtlQfDahXVGDXjyDICKlbrnMiJmAVuiBvnjwWfAAetCNJPHzdLwwYpQWRhwkbsuhaAjLyGZnTbxOhnADbRdnYYScqBtiemOwkQrFcQStwMQMybjVJEcNgFGftpqJQgSgBqpJBooTaSWUzAJwMSSrGTTcLgyGxmDKfBFTsOdC
data_prepared/cat3006.jpg,1,
data_prepared/dog2594.jpg,0,umfYUjNkRitGubHDFzgjUbJDOWjxsIzUnELwbjVHRKvOAfXBvrqhqsbqfwDKDwqJrRJaBfGxrAzuawbclNXmfrMCaJxvfkumrGLkLCfuoqaBXSFUADwyyKgyxSKHneIuMQmzfBVjwTqpgRDNSuGLLsmauVLycLEHrlkhWfBZFkeFWlCIFYEXmUlTgqLmDwjWfImJtXPY
data_prepared/dog3114.jpg,0,VzVzOJvauJUxXIYDMxohwTQYjLEayClsmgvOkTSOzmjJShYaLekTalMfrLCCOjwIezBeAUaRTGsbPELiZtDWkzlNgGkdDtDNJAYVDgChdnVPPOsgYMllOqwhWkPavMlsSDBkEUXukQKXKzkrArGPDIpYNAJYwgkfkGchwRBhfXaWNUgDviMEZDjQEkESVCBLUZYottqr
data_prepared/dog3301.jpg,0,zQOlYSigMbHLtByRGpQvcCzJLfMpBpEfcOMnpoivPmakUvioIeKoUYGJyiUmnHcyRlSdthLeudHxhyLUVJXOGXWSTqQjIfXeqfTyHveHGUeOxvurYJhrXrilbKcqRCtlyHfVJyvpTXKuRbntBONMNHMtiBvdymEgtyLHNsuQjnNAlUrNasZBautgMsUNzKKVIoiWfMYg
data_prepared/cat118.jpg,1,
data_prepared/dog105.jpg,1,
data_prepared/dog1769.jpg,1,
data_prepared/dog3132.jpg,0,UKblDEAaaEIvWccvgjEAHpeKtKLGXQfTJVDlzZUlnRLTifBjrLmNiWMIwhBolHTGGpkVCABsiLEPAWUSEcWaKvOCxkBxcSEfYUcnGsGhqSOfcKAuaQMkLjGWanxHBVjwFoMBGeQKqXZLBpejYjHGZpIgtOgzTuQtJGvWExxGNvVGolOxAYkryNCepqcSOUopuYmGaisg
data_prepared/cat1520.jpg,1,
data_prepared/cat776.jpg,1,
data_prepared/dog2602.jpg,0,ePYFpjwDviRzEVVfCWGOHIIOUlVCjxclStNbkkKLsxroKoDZmfAXGRfRGrFmKjDiihHgEKplrahdRxyMEoOWVtbuNORCLBRTwlVFktDNpjdcxACdqyBLlyrBuFXBRyudOMwFyOlJVshxUAZawDspCpygUmhfTSEPCSChmeRZXDvQwrttJFvCtGibBRMKkfzhtMojvpIX
data_prepared/cat3321.jpg,1,
data_prepared/cat42.jpg,1,
data_prepared/dog18.jpg,1,
data_prepared/cat2193.jpg,1,
data_prepared/dog3252.jpg,0,PbeMbIfXhJbilDDYCtyNyVQuliLYeRsJEXZppnyceSElcorOUrkLfVRKQBZGbDoaojNGnfeVTyezkpPiIvENkzsmqvQFJLmzXuanhhuIMwcscVBrQeBAZpAPLScATDwSkTldXLdgVbavStdQZnlGrTWaRlNLXsBxyPXqdcPueFnckhInKBukCmNLTpFoGBUQvkJufkwx
data_prepared/cat619.jpg,1,
data_prepared/dog733.jpg,0,KDrCsLtWjUYuaWTqqcrwkGutJLDVFcQTRClPCJbVjdoXavaBIRaBJXXfyqDzfXiKvDewaHQgHzrhcDWCsWgwfctEQLYdSPCwoofCCMEevVjaYZxDBvRdOfzYbTseTaiiWARBhcVfxLfCnELjKUqhMIeBnARXHzgOVpBTbowhGCmiqiUZayozpijFxXJesBhimWhiBlUk
data_prepared/dog1138.jpg,1,
data_prepared/cat578.jpg,1,
data_prepared/cat3413.jpg,1,
data_prepared/cat3295.jpg,1,
data_prepared/cat2778.jpg,1,
data_prepared/dog601.jpg,0,PJNWRHaoMHTmgNpbhmAErmcziDCGjeSmxBDOeTDYWSCumyDSCmHuBztyniiHvuPeSvLqVSGpLsjOYGaYOSBQTlwvkktVwIPGSvzDIaKTepGgOMAnANvQQLtiMwvPIfAgIcxPURjbcKUkxQzFIHVIkgijgHzfCXOtlXGPrzKVbCzMhsfZpmCqDbsmLhMSZpcwFgIWSVVk
data_prepared/cat1279.jpg,1,
data_prepared/cat1786.jpg,1,
data_prepared/dog753.jpg,0,yHwylFAggIrmazjehHJqUYfJEMVjSgKCfgejUymFePMMbiqrKXQwvjqhbBdRjBjcVwvZpJeGEnODHkbLHkpdjmuHvozugNlNxoxnNxxvnwCzzUoRMIrYCWAMOGtkbwvxUBXnIBUBbDVCjLpLVhadIkJktOCZtOOZSISqkeKmVTFMNAbwlaXnTKZrASQCVUUVqzOuKkWz
data_prepared/dog754.jpg,0,duoMIpOnMsHCiEUpSjYXKzgdPgwAANSEEFsHfHbvchGIhWJYhUgNaCDviszlSCnbGUSLUhjbiWDXUDzqEPRcLhWpqYsfzxFOVrPTizGpvHgTGYMByocxZzoCRgeTTXTwFahHyynVJTQnMioAldmYbRLnotQvhfnRkGuvcjClevrFbkaLvwDSurGVsbnwiUPBgFZtvtSL
data_prepared/cat498.jpg,1,
data_prepared/cat2391.jpg,1,
data_prepared/dog1817.jpg,1,
data_prepared/dog3.jpg,0,ybBKRtsPqVYFrTJkUBGIGMEweanRyZUmJKLynqQtISuJREoubKowPuxHGtwDWUGDRHICDXRtBzflKCMhEpTZwjgbOMepycPEDhgdByxrsFhknFPlhSEPGUjvMxhTKsNIxnCZANVVwkxRwpfHzmrgcjrunNjFVvUnhhCEMZinmhAkeLpfpjqWQXvqkBllCYOIJEUmVusP
data_prepared/cat686.jpg,1,
data_prepared/cat1662.jpg,1,
data_prepared/cat3528.jpg,1,
data_prepared/dog2151.jpg,0,mxOUfnOyBvrqWNQceLTFMMNHnxezqKdkNQwjXZwlplssQmgGGDKbosEzOounwRGPUnKIwOWCFDPyurHzABlcsaGjtIChlceofoXmdStmxHEvTGGfSkjXOOLsIxLquchjlnsdUyeXROrXAQPjAhtEOnICNojAyGhabjdGtwiEhtdYVUsrCNJSfSwgkEOPlOWyfHtGlxPJ
data_prepared/dog1916.jpg,1,
data_prepared/cat597.jpg,1,
data_prepared/dog3676.jpg,0,mirdttAYYLbfpUBmlyeENsDvLPmfzUysxtiTCkThOVIQintbMiSHEpkMYJDHbgYATxocSCkSoueyLAVmnEsldaLYKkcUTHoIYxliSGuLcOYlSPoEFDNDECapILMrqUJAclOMPMopysNyOhOVukBsKBZgerAANholoOvAYLeILqdWFskuqxJVgXvqQxNohDFxhopNkDBJ
data_prepared/dog1396.jpg,1,
data_prepared/cat1415.jpg,1,
data_prepared/dog871.jpg,0,ZMTEPmUQlyouQUnoLzyuEczIrFyJRBiqWndidvSFVFZlysntKqPqpMyJwYwumFYyILVHiloxAFfdGlKDnenRwgKNXIIuYWrRIwteLHwUrBPcPuKAUZySbdURzzuvmjXJOsICogZjfnVUKJhkSDyNNRdEScLxpdtpwsUaRKhSjKvyCThDVWjlwVrnQaXDhQCdxzgCgWDJ
data_prepared/cat1886.jpg,1,
data_prepared/dog1683.jpg,1,
data_prepared/dog1641.jpg,1,
data_prepared/dog69.jpg,0,arzGoVZDIPJGXesNShvrvVKNdiJyyaQRiZYLWmmeSosCUyFJwTcbMgtLQCXzmKovvibUwNDCoGTdUFwykdooKlSLeXmARbHtJikMwklNbsnphRWAybHhPwlsmJLibmLtZmNSxCMAstYrlZUVtFjHztKCdGxwzJSbpPOWsYgIkYfNeQWGeYaSkHZibCDFeOIvYVtKjWoZ
data_prepared/cat1411.jpg,1,
data_prepared/dog1640.jpg,1,
data_prepared/dog139.jpg,1,
data_prepared/cat251.jpg,1,
data_prepared/cat2289.jpg,1,
data_prepared/dog196.jpg,1,
data_prepared/dog1370.jpg,1,
data_prepared/dog928.jpg,0,DmWsgsuqtTsNNOErNQfmskSNZiVIeCPfclpfYwSsKpbJtrjrnBeziHlFMgmVnVEOdNUGopxNXRjjPpGwEFVNRDVrHGiBzJXVOSpYpLllvaIJnmjTYgcHjLilTQMoAKVuBjbFXeRyKyuHZFiXabuxTnCzzSBSQQMEPIgGNrAZPbxaSSdtuvtbetivsEzXbLnjwGYBXVLi
data_prepared/cat2879.jpg,1,
data_prepared/dog2487.jpg,0,FVFWcaDYzgNwPgyFytFmaAceABDSsymnDCzVAeVoCNuDwTUeJDQKKRvVZDdOitFkIkkvOiycGImhpVsxjpgHyvLUvCbnCplZCpMHDVoXCvbIzYtbJAfLBWxBFwGFXZFoOZkoQnDHOlOdwUldViffWNtRlNrhHjPbJNPakwlNJQvYgwzmcWsGGSHOBReQihIeMMNenEQv
data_prepared/cat1054.jpg,1,
data_prepared/dog711.jpg,0,EdEJziOBUpAuGBaTQzPHmywNjxJXbQXpuypLGMAMhFswtgPXgWrDaEyoOAisZRjbEtivNEDSrqlwhwOsekljbZsNqssRBOLkNOzaLTSAzIkjBpGZNivOOTOuMBRJNhrhgZbfwgAMcMNlzGNCaTuhzKFgmWNIJwCBPLVFfJsJUYHyNIojUgntpXgmozfglYrjvdqWYtIk
data_prepared/cat3853.jpg,1,
data_prepared/cat2441.jpg,1,
data_prepared/cat2431.jpg,1,
data_prepared/cat2838.jpg,1,
data_prepared/cat391.jpg,1,
data_prepared/dog2496.jpg,0,PkGRgCorrutDvojehxuMJcrEXwgatxkXvQWdLWykQNZuQQFJJcKAZhYPSYopXIqrMVGBpogJDAAjNEdPuyQMpvHiENXjRXAhMATZWDgcMRhNlBivHZcAweMftjnMpUQFCUdqkiqRrInvRRpdwtmBWyRYVdoDJqkkkwpPeDGQsQIqYtGfHvLFLmYFWKeRCNcLLSLcolfR
data_prepared/dog2999.jpg,0,pUqUMlPqfdVDUHsVGvnWRMQWYtoyiUnoemGAxvoJVXXRKWqKYzIvpMqHYECksaeOjkoDFpdExPnjXARnPueTTNrPHcAQqRYgWzCllsQvxoijAdNnvcbZdUGvWeoZafrJPkNYUMxkfctQaWRGUFWeTHpFVfvmpkvMAReMERZLdSfUxbaZrVOrdSVoWusRtwCaWuMnzGPS
data_prepared/dog1490.jpg,1,
data_prepared/cat1364.jpg,1,
data_prepared/cat355.jpg,1,
data_prepared/cat1465.jpg,1,
data_prepared/cat2765.jpg,1,
data_prepared/cat1976.jpg,1,
data_prepared/dog146.jpg,1,
data_prepared/cat2497.jpg,1,
data_prepared/dog1704.jpg,1,
data_prepared/cat2500.jpg,1,
data_prepared/cat1291.jpg,1,
data_prepared/cat1215.jpg,1,
data_prepared/dog2251.jpg,0,HczkYKDYXDMEnIonDRLqVxsNKziwwXgxqyAMZjRAxsrUxrvSAqOflGSOZpMnncqoIBhItufrcuBnpQDFxZrsfTtbkIQlsObqlTSmJQGGWNxJXoXtmZWpuuVuoXfAiJLwUExqLlaButYPXVaPAaKZGOzELbVzWwMbLQJPWYgqDAunkFdlGyIJhBwDHWdjOSwnMIIcoBIo
data_prepared/dog3308.jpg,0,cAXYXYeEdMhxOahyVwaLNYeJeOBDTAZKILOMdfYMmyLWlAXXdkwFPhwgvloeRpFnRvGqeoLhVMctIAPCZDcVqeyfJSvsipgSQQjLlOaxUIKgBRblqJcPlNreRKCiflAdWdVpBEbGZGgundZBwhsMOOUKRCkLXiudjTAMayPkQAIxMdoByiuUqHnIyFmbWDoddibIIFzA
data_prepared/cat3977.jpg,1,
data_prepared/dog1614.jpg,1,
data_prepared/cat147.jpg,1,
data_prepared/dog3260.jpg,0,soMePYsHVEJqNjuyoarjkPJFhlHSSKMpKTkJCzFoZHohSTeqbnSMAlKpbvLooXyWOQJLRyVLLmrzrEVkrErhnrhuFuKmHnNxvizQujTWoYcYzYBljyobfhwcCPmzhpQLXtZtpFvVPFSlDVyttesbnLRycJSpQtBzstrbqozYbAtufrFviIGRHTRiJbGyNYZKAWClgDde
data_prepared/dog3289.jpg,0,OhFwGxsEAxSSrmxMkTLJDtKWPjouZUrHjsSYUnoHkjKOrbUkAZgdTRndVoeEOzaahnLxjsxeKeWXSOADzpHcwYuAjwnLqYJLIHUNgWcuCqCRVedRDohJnLHiweCnwehnLNPaBAVmMqnNkOXkQeDohGQWFmXkNKFCHqgfVcgfMVVuhJpWdUWsFSLZMoCtBTnGfRktbmVj
data_prepared/cat2345.jpg,1,
data_prepared/dog1107.jpg,1,
data_prepared/cat5.jpg,1,
data_prepared/cat413.jpg,1,
data_prepared/dog1554.jpg,1,
data_prepared/cat3460.jpg,1,
data_prepared/cat3252.jpg,1,
data_prepared/dog1968.jpg,1,
data_prepared/dog1708.jpg,1,
data_prepared/cat3995.jpg,1,
data_prepared/cat2319.jpg,1,
data_prepared/cat1784.jpg,1,
data_prepared/dog2191.jpg,0,yQsDbAmzifSiXfyuwQrrQnCaXFmsOKZuIePCzUQTiwNucdFdQRqqnpEQxIQKGJxlajwZrGjBGwePucYOFLKiQnmiIkCzPCxhixqngabPBTiUFIpHUXaLbqnbVylBuDBBQxxzIlOLepaBQyjuOQIPzBQxbOEIYwfdnnjtaRiBRFjClbBSjztpbCKRnNBpmNnrkmasHZRd
data_prepared/cat2880.jpg,1,
data_prepared/cat789.jpg,1,
data_prepared/dog2683.jpg,0,GNLzmFPjfcFVFavCqVkccUWfQDiIDyMDATPbcpEyTmNOogkyIZISNAeXlhfYpdsTtIeDKTZpCoourefokockSFstYFpKcdqxGtlPfDSosYpumbsaxrrShxPUIFfLCZDIEmWeLMhDptbclxOuINRuXGMNqaOIffLkLmbxUnpYPweJPwFTocbWdAlykehKNXQzTcZlysRA
data_prepared/cat388.jpg,1,
data_prepared/dog732.jpg,0,xPjOKkOsBXUFUfMStixhOkwNrLUQDtoTRkXjIktkoxiyWebOvDlZRnvALdENyVBVRQkOeNeEfdKMOrpExnArPmBXSQuYzFSKPdzPJdUxMSVgxBGTEcpximSnQaStZpkHXZBqvLxifGxJIensdxaRxREGknFzWpTegcrGXhnmlEpoCuzlfoyOHZvPyNzGPkfGhfVtJwHQ
data_prepared/dog1361.jpg,1,
data_prepared/cat3860.jpg,1,
data_prepared/dog361.jpg,0,diMoyljDmMYDvwsGRFrTFLyBZsfzNkSAeXuwOrQFwwXVIEiPhEdXGnefGCCDazBKxnfvPEeqyXwyFWAbaKvGEwEkEpjQtqwsOlkcVuluDOsavyuugPHbFWHpWpHYylHTzKXTAfRJdpheQfQTYgneJKrOtFAywExdNJubPMlTRZBZvzOcBBMdhDpFRMiWrsgiKApyGmnK
data_prepared/dog1220.jpg,1,
data_prepared/cat3385.jpg,1,
data_prepared/cat679.jpg,1,
data_prepared/cat2107.jpg,1,
data_prepared/cat935.jpg,1,
data_prepared/dog3777.jpg,0,gwfkdvQsMHTJLUZQgQWWZeQGbOzyekxmBZIwJYhvSsThncdrpHPAufjJFytqRcdMbLeuxYPelQbvADaWQAajKoDOYwfYquxAfVcOpqQxPRlJRsBHUaapShmNZgeHHiEnbIdeiTnPWVIuIIxKBElTIZPTXWosTtZhZgohUNFpllyFEkrtaDrgNUAZyDCmhdMzcVUBWQwo
data_prepared/cat484.jpg,1,
data_prepared/cat2717.jpg,1,
data_prepared/cat3826.jpg,1,
data_prepared/cat1581.jpg,1,
data_prepared/cat921.jpg,1,
data_prepared/dog3264.jpg,0,gnVtnIZcaApesUKYpmgvZzdSqBthjVmGEJDNHOSCGnRIgdhTFrndhacQeoKaKuQlTDCPTSPjhUuFgiVbCQRYocXRzdznTKwBtPQJwQkYMlnYejIOhEEoQxVjhXNHbFUMYzIwXiNlTkOvllYFXfjIECWNKzxPpOCIiNPYMGYhzzZklxUuxWSGshoFgUXTnlpEehvzSscO
data_prepared/cat1357.jpg,1,
data_prepared/dog1546.jpg,1,
data_prepared/cat162.jpg,1,
data_prepared/dog506.jpg,0,GSzNTotUnyPSquVlNrFkiOAMbGkxTpuqRHccuwQHwAALcbqRWtzVkQAeXEVtUGmGgEZXTwwjSiFDgJyVenZBEyLEcvmfcPfrzYkLYMkEGwokVRzZOKSfCuqRUJmTYcycqBAePKCxEmcrScHvfbrwQDnHIjdrpiULXkQXlnccPXXZDPyKnlyZvTaDsaepEWSHFDUCkuYb
data_prepared/cat2605.jpg,1,
data_prepared/dog1645.jpg,1,
data_prepared/dog1558.jpg,1,
data_prepared/dog2263.jpg,0,rXeFOCzNSxjlmCeynnyoQrFDDwieRYiNZViXosfHUfRNszsWkNvaTMnnZoJcOzftemmJWRxElTUGrIQDmSdOPoSExJfTBYADhCZxnpHBftjIOqfLJgmknEqiFSsLHIAbcdYjebVrVikowDlWkNSiCTRkxyNfEmmyfwLHwFhKbXpIeZDGaprxuvbNFhFeFdCaosClvKvO
data_prepared/dog761.jpg,0,uSWPDnqWHRGGhySLpkqoVcItOkagtWEqPemGYtrqhRVZQkbwnSqyINZTtFfMhohRspKZbExRnEpfeiPnizcWWPseTdStOBrcmyMNcyXJJPhvHGwWXQKIvzMEBodqxxnsqlmmCSFhUEROXAdFJDRixHWfUUeYpmtdWWuLNPWvGUYpWcigELKFVBMLIQjccoeKhhuvOWWj
data_prepared/cat2839.jpg,1,
data_prepared/cat432.jpg,1,
data_prepared/dog1839.jpg,1,
data_prepared/dog3185.jpg,0,EzwoIZFHEOXqohzdyiQekNfQEpngKptbfGHlTXbaodqtxsDZraUtOtScfySSCeVZYuXjhsXlPlAfgqFQUHSBFCXFEkZitDUSpBOIfACgQZJWCBTYRsmPFIMHfpjHyFslhZmKpsNmzBhocJOtlGiVXeLRSBIyrhpjzSTBVoeHOmfojDdXqjRUsrlRwPRKHjMFxDinyYqP
data_prepared/dog115.jpg,1,
data_prepared/cat1367.jpg,1,
data_prepared/cat470.jpg,1,
data_prepared/cat3112.jpg,1,
data_prepared/cat1360.jpg,1,
data_prepared/dog3985.jpg,0,fgFZneoAaBmOIpQvWpVVxUeBzYcULgNtnojffbwoKaBUcpCTOtWiHjadqgRkiHRsrBkmQsxJKXDYkkRrhQAxDeAnbPtSuUMIhhBjsIieZlgKbelrMDTbjIZunrOswNKQjbJiNGIPnkaCppzpdSvcWJwEuSgGMpxBIBxkZRUgMseWqBIFbvBnvebszDHGKmJvyXdeCgUw
data_prepared/dog3169.jpg,0,tLLGhVmTyISblPiggiaXHGDEFCBkeQvroSturwqEZLLUVBISkzXryXFPMlqTUMKRllXAacJNwhPWNCRUGkxlJoCzYlhrsjYXNlYzCgGzHAuPVCqaKuBbNVLILAVapqwagrhZumbwUQIHWhPJBvfRdPEWLUHekcJNchqzWMFCbTptpBuJNhfuowkDqRMleIHSZkmNujdW
data_prepared/cat1544.jpg,1,
data_prepared/dog810.jpg,0,IpPTEdbTCMgQfrtfdrXSUpCPLTKZPaWLQmNWSPUOtzNtNavWYFhImPYGXTPAKMEsFOszNUHnGTYMzGIjPZzGmTaMGdIbXdXJLSwWdkGTLkdTOoUegALYwUomAtYYoXCmJqxQUKhthWsjGFfwccbJTpgRWvHSWYffpeoHyOAXDVytKKLBDQuMQRcJzquBivMCyntJWFRe
data_prepared/dog74.jpg,0,wFIGMLJdYGpiBfaoUsaboUkmtPEsopKgrGWEjmRxFKZJirFfjPeSgjgUGXTErsAqOHyoDAUPsWhlgCyiossXjGTUQTiMTYSlDIwVrPzCmKAfxusgBuyfQHiiaWPAiZMHbPfVtEYphsZVKQDJCRFwIPEILDWQdzwwEBimOkdDjMAWnjjMxZdYLkHbJLhmifSmRiyugChu
data_prepared/dog3721.jpg,0,ypEPFwKESWZCrHIetzbcHtEuUePiXIcXmQCcMOQueqCXIirLrLcGbuYRDrkLkyjpwvhQfGgLsJJpKduuHpuXDFlIzDsSqucTLyUyZbwjrgXSDJmwObHtcYOLHSBvIFqvIcugFGGEAmNZUvzAilaxsCQPbHswasJYtIAsoDdZfWvHHJeWtyBcHiiszxBOVdxBKZhgUIvW
data_prepared/cat3815.jpg,1,
data_prepared/dog3890.jpg,0,xQeqpIazyONklWvZlbFRiuLLHEOSkWSWuupBmJLZkKXbFzbUbRhBbmydSMPVfhGVPScPEJLNSDBZNaWLKVOsXHgCwWrbtJFnIiCjNAFpXfbTPZLeQbVGfmwHiHSoIepePHFKnPBEcAJVAsDJBogzbztteCjtHofwRIQokFgqBgakJydAnxiInjFbmZOjeATQFuAbmIwD
data_prepared/dog1757.jpg,1,
data_prepared/dog2662.jpg,0,DwLdVkpvVENnUTbEGhdtIBhyORGOKkyrIBDoxsMgSNRZCYtpMsCbDOOEpzVHEfWLUtjJrNOTYjFZcTquzmsgVZQIsrNGAYSjRZpevhwWLbcfHpEuiCBwnNXdZnIomoRLtyCRmNjgHiKlriAwWrMSURbVRzIdZmUTMobUVPqpnTjHcfbShLdnfcfMjyhUamRVcdILnQcd
data_prepared/cat3064.jpg,1,
data_prepared/dog2767.jpg,0,TddlImRwEqRaAQRVqHqVpMiQVOrLsJJuZFTbXcsbfaBRVfcLuigiurNjaKImoaQPmvuhBFfbmHbLwefgFVwJjVIRhkKKrMfOTatGnZgvAtxijhhEohlKYzWARoiUkLhhWoXmKAFZHilXNYuaLoqrGvMhAgBPZnGczgkxywwPXfdHaPsGMHAObqOSfCIUXLedIqzIJsSk
data_prepared/dog1952.jpg,1,
data_prepared/dog1281.jpg,1,
